"","iso","year","threshold","mnninc999i","mhweal999i","w","n","currency"
"2614","CL",2021,2e+08,215116467612.95,887520746070.21,90077134452,121,"EUR"
"2615","CL",2021,5e+08,215116467612.95,887520746070.21,67204444142,51,"EUR"
"2616","CL",2021,1e+09,215116467612.95,887520746070.21,36102600252,9,"EUR"
"2617","CL",2021,2e+09,215116467612.95,887520746070.21,30437789440,5,"EUR"
"2618","CL",2021,5e+09,215116467612.95,887520746070.21,19700013721,1,"EUR"
"2619","CL",2021,1e+10,215116467612.95,887520746070.21,19700013721,1,"EUR"
"2620","CL",2021,2e+10,215116467612.95,887520746070.21,0,0,"EUR"
"2621","CL",2021,5e+10,215116467612.95,887520746070.21,0,0,"EUR"
"2622","CL",2021,1e+11,215116467612.95,887520746070.21,0,0,"EUR"
"2623","CL",2022,1e+05,229924150532.195,936435852675.105,769483561404,1632931,"EUR"
"2624","CL",2022,2e+05,229924150532.195,936435852675.105,645008174346,748714,"EUR"
"2625","CL",2022,5e+05,229924150532.195,936435852675.105,486490524678,219889,"EUR"
"2626","CL",2022,1e+06,229924150532.195,936435852675.105,397226941994,92522,"EUR"
"2627","CL",2022,2e+06,229924150532.195,936435852675.105,324606012435,39444,"EUR"
"2628","CL",2022,5e+06,229924150532.195,936435852675.105,242011674650,12239,"EUR"
"2629","CL",2022,1e+07,229924150532.195,936435852675.105,191112220555,4940,"EUR"
"2630","CL",2022,2e+07,229924150532.195,936435852675.105,148355767382,1718,"EUR"
"2631","CL",2022,5e+07,229924150532.195,936435852675.105,107997570189,370,"EUR"
"2632","CL",2022,1e+08,229924150532.195,936435852675.105,94696936282,155,"EUR"
"2633","CL",2022,2e+08,229924150532.195,936435852675.105,90230296830,122,"EUR"
"2634","CL",2022,5e+08,229924150532.195,936435852675.105,66427796740,50,"EUR"
"2635","CL",2022,1e+09,229924150532.195,936435852675.105,33901568359,6,"EUR"
"2636","CL",2022,2e+09,229924150532.195,936435852675.105,30862772316,4,"EUR"
"2637","CL",2022,5e+09,229924150532.195,936435852675.105,21651421809,1,"EUR"
"2638","CL",2022,1e+10,229924150532.195,936435852675.105,21651421809,1,"EUR"
"2639","CL",2022,2e+10,229924150532.195,936435852675.105,21651421809,1,"EUR"
"2640","CL",2022,5e+10,229924150532.195,936435852675.105,0,0,"EUR"
"2641","CL",2022,1e+11,229924150532.195,936435852675.105,0,0,"EUR"
"2642","CL",2023,1e+05,256128564512.324,1052032882747.56,877839598126,1836364,"EUR"
"2643","CL",2023,2e+05,256128564512.324,1052032882747.56,742572220633,874757,"EUR"
"2644","CL",2023,5e+05,256128564512.324,1052032882747.56,559562779159,261628,"EUR"
"2645","CL",2023,1e+06,256128564512.324,1052032882747.56,452828988235,107600,"EUR"
"2646","CL",2023,2e+06,256128564512.324,1052032882747.56,367639283325,45372,"EUR"
"2647","CL",2023,5e+06,256128564512.324,1052032882747.56,274405964971,14579,"EUR"
"2648","CL",2023,1e+07,256128564512.324,1052032882747.56,214539170689,5866,"EUR"
"2649","CL",2023,2e+07,256128564512.324,1052032882747.56,161062060015,1924,"EUR"
"2650","CL",2023,5e+07,256128564512.324,1052032882747.56,115708091949,456,"EUR"
"2651","CL",2023,1e+08,256128564512.324,1052032882747.56,97684057744,166,"EUR"
"2652","CL",2023,2e+08,256128564512.324,1052032882747.56,92229954805,127,"EUR"
"2653","CL",2023,5e+08,256128564512.324,1052032882747.56,68601097116,54,"EUR"
"2654","CL",2023,1e+09,256128564512.324,1052032882747.56,33344220614,6,"EUR"
"2655","CL",2023,2e+09,256128564512.324,1052032882747.56,30229650557,4,"EUR"
"2656","CL",2023,5e+09,256128564512.324,1052032882747.56,21160755390,1,"EUR"
"2657","CL",2023,1e+10,256128564512.324,1052032882747.56,21160755390,1,"EUR"
"2658","CL",2023,2e+10,256128564512.324,1052032882747.56,21160755390,1,"EUR"
"2659","CL",2023,5e+10,256128564512.324,1052032882747.56,0,0,"EUR"
"2660","CL",2023,1e+11,256128564512.324,1052032882747.56,0,0,"EUR"
"2661","CN",2010,1e+05,3904250506785.53,17412407897374.9,6816678513820,22645315,"EUR"
"2662","CN",2010,2e+05,3904250506785.53,17412407897374.9,4833728747064,8125493,"EUR"
"2663","CN",2010,5e+05,3904250506785.53,17412407897374.9,3007151301056,1908678,"EUR"
"2664","CN",2010,1e+06,3904250506785.53,17412407897374.9,2145819432001,635308,"EUR"
"2665","CN",2010,2e+06,3904250506785.53,17412407897374.9,1588999566280,224789,"EUR"
"2666","CN",2010,5e+06,3904250506785.53,17412407897374.9,1109073784807,61852,"EUR"
"2667","CN",2010,1e+07,3904250506785.53,17412407897374.9,847919676322,23436,"EUR"
"2668","CN",2010,2e+07,3904250506785.53,17412407897374.9,663617127152,9837,"EUR"
"2669","CN",2010,5e+07,3904250506785.53,17412407897374.9,477086553844,4507,"EUR"
"2670","CN",2010,1e+08,3904250506785.53,17412407897374.9,215911960308,290,"EUR"
"2671","CN",2010,2e+08,3904250506785.53,17412407897374.9,211812652219,262,"EUR"
"2672","CN",2010,5e+08,3904250506785.53,17412407897374.9,182731581880,178,"EUR"
"2673","CN",2010,1e+09,3904250506785.53,17412407897374.9,76788656056,37,"EUR"
"2674","CN",2010,2e+09,3904250506785.53,17412407897374.9,46767157912,16,"EUR"
"2675","CN",2010,5e+09,3904250506785.53,17412407897374.9,5280162990,1,"EUR"
"2676","CN",2010,1e+10,3904250506785.53,17412407897374.9,0,0,"EUR"
"2677","CN",2010,2e+10,3904250506785.53,17412407897374.9,0,0,"EUR"
"2678","CN",2010,5e+10,3904250506785.53,17412407897374.9,0,0,"EUR"
"2679","CN",2010,1e+11,3904250506785.53,17412407897374.9,0,0,"EUR"
"2680","CN",2011,1e+05,4609328299911.26,20073080536367,9665286012954,38491527,"EUR"
"2681","CN",2011,2e+05,4609328299911.26,20073080536367,5907378595716,11514735,"EUR"
"2682","CN",2011,5e+05,4609328299911.26,20073080536367,3067754742866,1241249,"EUR"
"2683","CN",2011,1e+06,4609328299911.26,20073080536367,2528358122346,419254,"EUR"
"2684","CN",2011,2e+06,4609328299911.26,20073080536367,2230111332260,199236,"EUR"
"2685","CN",2011,5e+06,4609328299911.26,20073080536367,1882021984796,83844,"EUR"
"2686","CN",2011,1e+07,4609328299911.26,20073080536367,1597904270094,42766,"EUR"
"2687","CN",2011,2e+07,4609328299911.26,20073080536367,1277839191412,19787,"EUR"
"2688","CN",2011,5e+07,4609328299911.26,20073080536367,942411718634,7950,"EUR"
"2689","CN",2011,1e+08,4609328299911.26,20073080536367,469252632792,1642,"EUR"
"2690","CN",2011,2e+08,4609328299911.26,20073080536367,339467158693,425,"EUR"
"2691","CN",2011,5e+08,4609328299911.26,20073080536367,292363577046,289,"EUR"
"2692","CN",2011,1e+09,4609328299911.26,20073080536367,121340105922,61,"EUR"
"2693","CN",2011,2e+09,4609328299911.26,20073080536367,67387222827,20,"EUR"
"2694","CN",2011,5e+09,4609328299911.26,20073080536367,12500401676,2,"EUR"
"2695","CN",2011,1e+10,4609328299911.26,20073080536367,0,0,"EUR"
"2696","CN",2011,2e+10,4609328299911.26,20073080536367,0,0,"EUR"
"2697","CN",2011,5e+10,4609328299911.26,20073080536367,0,0,"EUR"
"2698","CN",2011,1e+11,4609328299911.26,20073080536367,0,0,"EUR"
"2699","CN",2012,1e+05,5697135486053.06,24961630506598.5,13152295983569,50140434,"EUR"
"2700","CN",2012,2e+05,5697135486053.06,24961630506598.5,8757887304231,18934373,"EUR"
"2701","CN",2012,5e+05,5697135486053.06,24961630506598.5,4016273506019,2238109,"EUR"
"2702","CN",2012,1e+06,5697135486053.06,24961630506598.5,2955293261600,607496,"EUR"
"2703","CN",2012,2e+06,5697135486053.06,24961630506598.5,2469003587093,246088,"EUR"
"2704","CN",2012,5e+06,5697135486053.06,24961630506598.5,2009062456699,94949,"EUR"
"2705","CN",2012,1e+07,5697135486053.06,24961630506598.5,1678614967741,47580,"EUR"
"2706","CN",2012,2e+07,5697135486053.06,24961630506598.5,1320041341349,21674,"EUR"
"2707","CN",2012,5e+07,5697135486053.06,24961630506598.5,937260427276,8082,"EUR"
"2708","CN",2012,1e+08,5697135486053.06,24961630506598.5,450870974335,1595,"EUR"
"2709","CN",2012,2e+08,5697135486053.06,24961630506598.5,321600867869,379,"EUR"
"2710","CN",2012,5e+08,5697135486053.06,24961630506598.5,280388533292,260,"EUR"
"2711","CN",2012,1e+09,5697135486053.06,24961630506598.5,129826800799,60,"EUR"
"2712","CN",2012,2e+09,5697135486053.06,24961630506598.5,79001320630,23,"EUR"
"2713","CN",2012,5e+09,5697135486053.06,24961630506598.5,19302785730,3,"EUR"
"2714","CN",2012,1e+10,5697135486053.06,24961630506598.5,0,0,"EUR"
"2715","CN",2012,2e+10,5697135486053.06,24961630506598.5,0,0,"EUR"
"2716","CN",2012,5e+10,5697135486053.06,24961630506598.5,0,0,"EUR"
"2717","CN",2012,1e+11,5697135486053.06,24961630506598.5,0,0,"EUR"
"2718","CN",2013,1e+05,6144402000215.23,27693175093469.4,15119886432032,55557193,"EUR"
"2719","CN",2013,2e+05,6144402000215.23,27693175093469.4,10439496306927,22539950,"EUR"
"2720","CN",2013,5e+05,6144402000215.23,27693175093469.4,4751827745302,2859126,"EUR"
"2721","CN",2013,1e+06,6144402000215.23,27693175093469.4,3355442911150,707296,"EUR"
"2722","CN",2013,2e+06,6144402000215.23,27693175093469.4,2775570788593,272292,"EUR"
"2723","CN",2013,5e+06,6144402000215.23,27693175093469.4,2273414023951,104886,"EUR"
"2724","CN",2013,1e+07,6144402000215.23,27693175093469.4,1899251299142,50624,"EUR"
"2725","CN",2013,2e+07,6144402000215.23,27693175093469.4,1525473400605,23654,"EUR"
"2726","CN",2013,5e+07,6144402000215.23,27693175093469.4,1103206893430,8709,"EUR"
"2727","CN",2013,1e+08,6144402000215.23,27693175093469.4,674409574098,2993,"EUR"
"2728","CN",2013,2e+08,6144402000215.23,27693175093469.4,391884558700,464,"EUR"
"2729","CN",2013,5e+08,6144402000215.23,27693175093469.4,341006205511,318,"EUR"
"2730","CN",2013,1e+09,6144402000215.23,27693175093469.4,157900122185,74,"EUR"
"2731","CN",2013,2e+09,6144402000215.23,27693175093469.4,90729887575,26,"EUR"
"2732","CN",2013,5e+09,6144402000215.23,27693175093469.4,31021339154,5,"EUR"
"2733","CN",2013,1e+10,6144402000215.23,27693175093469.4,0,0,"EUR"
"2734","CN",2013,2e+10,6144402000215.23,27693175093469.4,0,0,"EUR"
"2735","CN",2013,5e+10,6144402000215.23,27693175093469.4,0,0,"EUR"
"2736","CN",2013,1e+11,6144402000215.23,27693175093469.4,0,0,"EUR"
"2737","CN",2014,1e+05,6785969161694.89,31558291451002,17942904375759,62337655,"EUR"
"2738","CN",2014,2e+05,6785969161694.89,31558291451002,12924220820827,27123552,"EUR"
"2739","CN",2014,5e+05,6785969161694.89,31558291451002,6056863016767,3700971,"EUR"
"2740","CN",2014,1e+06,6785969161694.89,31558291451002,4221191980371,865613,"EUR"
"2741","CN",2014,2e+06,6785969161694.89,31558291451002,3509038665559,333179,"EUR"
"2742","CN",2014,5e+06,6785969161694.89,31558291451002,2906093690129,129905,"EUR"
"2743","CN",2014,1e+07,6785969161694.89,31558291451002,2442617260653,63769,"EUR"
"2744","CN",2014,2e+07,6785969161694.89,31558291451002,1978081420339,30245,"EUR"
"2745","CN",2014,5e+07,6785969161694.89,31558291451002,1374511679215,9723,"EUR"
"2746","CN",2014,1e+08,6785969161694.89,31558291451002,1015369014539,4933,"EUR"
"2747","CN",2014,2e+08,6785969161694.89,31558291451002,466190919979,479,"EUR"
"2748","CN",2014,5e+08,6785969161694.89,31558291451002,415766664592,336,"EUR"
"2749","CN",2014,1e+09,6785969161694.89,31558291451002,236845935619,98,"EUR"
"2750","CN",2014,2e+09,6785969161694.89,31558291451002,152427465320,38,"EUR"
"2751","CN",2014,5e+09,6785969161694.89,31558291451002,70304816103,9,"EUR"
"2752","CN",2014,1e+10,6785969161694.89,31558291451002,21452754378,2,"EUR"
"2753","CN",2014,2e+10,6785969161694.89,31558291451002,0,0,"EUR"
"2754","CN",2014,5e+10,6785969161694.89,31558291451002,0,0,"EUR"
"2755","CN",2014,1e+11,6785969161694.89,31558291451002,0,0,"EUR"
"2756","CN",2015,1e+05,8533682836662.09,41934521520642.5,25688731530837,77209884,"EUR"
"2757","CN",2015,2e+05,8533682836662.09,41934521520642.5,20267326573947,39433042,"EUR"
"2758","CN",2015,5e+05,8533682836662.09,41934521520642.5,10352974118521,6700082,"EUR"
"2759","CN",2015,1e+06,8533682836662.09,41934521520642.5,6856629295383,1297666,"EUR"
"2760","CN",2015,2e+06,8533682836662.09,41934521520642.5,5773076025650,476287,"EUR"
"2761","CN",2015,5e+06,8533682836662.09,41934521520642.5,4937120043493,194944,"EUR"
"2762","CN",2015,1e+07,8533682836662.09,41934521520642.5,4283481273153,99487,"EUR"
"2763","CN",2015,2e+07,8533682836662.09,41934521520642.5,3605973656333,51376,"EUR"
"2764","CN",2015,5e+07,8533682836662.09,41934521520642.5,2509663346968,16181,"EUR"
"2765","CN",2015,1e+08,8533682836662.09,41934521520642.5,2000495309034,8195,"EUR"
"2766","CN",2015,2e+08,8533682836662.09,41934521520642.5,1098047135100,2177,"EUR"
"2767","CN",2015,5e+08,8533682836662.09,41934521520642.5,714454185492,495,"EUR"
"2768","CN",2015,1e+09,8533682836662.09,41934521520642.5,477596981853,180,"EUR"
"2769","CN",2015,2e+09,8533682836662.09,41934521520642.5,316084660381,61,"EUR"
"2770","CN",2015,5e+09,8533682836662.09,41934521520642.5,188190696001,19,"EUR"
"2771","CN",2015,1e+10,8533682836662.09,41934521520642.5,101485978782,6,"EUR"
"2772","CN",2015,2e+10,8533682836662.09,41934521520642.5,42270802885,2,"EUR"
"2773","CN",2015,5e+10,8533682836662.09,41934521520642.5,0,0,"EUR"
"2774","CN",2015,1e+11,8533682836662.09,41934521520642.5,0,0,"EUR"
"2775","CN",2016,1e+05,8648125706110.42,45542815325330.3,28380233501524,82055585,"EUR"
"2776","CN",2016,2e+05,8648125706110.42,45542815325330.3,22857139534956,43642036,"EUR"
"2777","CN",2016,5e+05,8648125706110.42,45542815325330.3,11999621090431,8165774,"EUR"
"2778","CN",2016,1e+06,8648125706110.42,45542815325330.3,7635240211761,1472616,"EUR"
"2779","CN",2016,2e+06,8648125706110.42,45542815325330.3,6380778582760,525959,"EUR"
"2780","CN",2016,5e+06,8648125706110.42,45542815325330.3,5444615836541,209686,"EUR"
"2781","CN",2016,1e+07,8648125706110.42,45542815325330.3,4726361495610,106197,"EUR"
"2782","CN",2016,2e+07,8648125706110.42,45542815325330.3,4012039088073,55828,"EUR"
"2783","CN",2016,5e+07,8648125706110.42,45542815325330.3,2862503314336,18746,"EUR"
"2784","CN",2016,1e+08,8648125706110.42,45542815325330.3,2229553457512,8710,"EUR"
"2785","CN",2016,2e+08,8648125706110.42,45542815325330.3,1404706076647,3212,"EUR"
"2786","CN",2016,5e+08,8648125706110.42,45542815325330.3,796708288920,613,"EUR"
"2787","CN",2016,1e+09,8648125706110.42,45542815325330.3,486582799208,199,"EUR"
"2788","CN",2016,2e+09,8648125706110.42,45542815325330.3,305356454015,69,"EUR"
"2789","CN",2016,5e+09,8648125706110.42,45542815325330.3,135332534945,14,"EUR"
"2790","CN",2016,1e+10,8648125706110.42,45542815325330.3,59445132172,3,"EUR"
"2791","CN",2016,2e+10,8648125706110.42,45542815325330.3,25928195947,1,"EUR"
"2792","CN",2016,5e+10,8648125706110.42,45542815325330.3,0,0,"EUR"
"2793","CN",2016,1e+11,8648125706110.42,45542815325330.3,0,0,"EUR"
"2794","CN",2017,1e+05,9265622787583.77,49419606225330.2,31420353392747,86646782,"EUR"
"2795","CN",2017,2e+05,9265622787583.77,49419606225330.2,25822641065152,47774954,"EUR"
"2796","CN",2017,5e+05,9265622787583.77,49419606225330.2,14112037699901,9886866,"EUR"
"2797","CN",2017,1e+06,9265622787583.77,49419606225330.2,8837797354181,1809519,"EUR"
"2798","CN",2017,2e+06,9265622787583.77,49419606225330.2,7241979253619,584753,"EUR"
"2799","CN",2017,5e+06,9265622787583.77,49419606225330.2,6185517205094,227778,"EUR"
"2800","CN",2017,1e+07,9265622787583.77,49419606225330.2,5424475070360,118134,"EUR"
"2801","CN",2017,2e+07,9265622787583.77,49419606225330.2,4630495382555,61489,"EUR"
"2802","CN",2017,5e+07,9265622787583.77,49419606225330.2,3397528539839,21644,"EUR"
"2803","CN",2017,1e+08,9265622787583.77,49419606225330.2,2604029510267,9240,"EUR"
"2804","CN",2017,2e+08,9265622787583.77,49419606225330.2,1877615778131,4397,"EUR"
"2805","CN",2017,5e+08,9265622787583.77,49419606225330.2,967586881459,673,"EUR"
"2806","CN",2017,1e+09,9265622787583.77,49419606225330.2,648678595734,248,"EUR"
"2807","CN",2017,2e+09,9265622787583.77,49419606225330.2,429324671030,90,"EUR"
"2808","CN",2017,5e+09,9265622787583.77,49419606225330.2,245378966618,25,"EUR"
"2809","CN",2017,1e+10,9265622787583.77,49419606225330.2,139242826295,8,"EUR"
"2810","CN",2017,2e+10,9265622787583.77,49419606225330.2,74799865365,3,"EUR"
"2811","CN",2017,5e+10,9265622787583.77,49419606225330.2,0,0,"EUR"
"2812","CN",2017,1e+11,9265622787583.77,49419606225330.2,0,0,"EUR"
"2813","CN",2018,1e+05,9943034547600.94,53153953908136.6,34258060812804,90861362,"EUR"
"2814","CN",2018,2e+05,9943034547600.94,53153953908136.6,28624522309999,51773505,"EUR"
"2815","CN",2018,5e+05,9943034547600.94,53153953908136.6,16193369006079,11717833,"EUR"
"2816","CN",2018,1e+06,9943034547600.94,53153953908136.6,9903409564359,2095337,"EUR"
"2817","CN",2018,2e+06,9943034547600.94,53153953908136.6,8017898167787,640800,"EUR"
"2818","CN",2018,5e+06,9943034547600.94,53153953908136.6,6839895484023,240857,"EUR"
"2819","CN",2018,1e+07,9943034547600.94,53153953908136.6,6043352640831,126311,"EUR"
"2820","CN",2018,2e+07,9943034547600.94,53153953908136.6,5196241058951,65623,"EUR"
"2821","CN",2018,5e+07,9943034547600.94,53153953908136.6,3898495918065,23612,"EUR"
"2822","CN",2018,1e+08,9943034547600.94,53153953908136.6,2986646152089,9560,"EUR"
"2823","CN",2018,2e+08,9943034547600.94,53153953908136.6,2320159586068,5116,"EUR"
"2824","CN",2018,5e+08,9943034547600.94,53153953908136.6,1211381691251,735,"EUR"
"2825","CN",2018,1e+09,9943034547600.94,53153953908136.6,899357253599,319,"EUR"
"2826","CN",2018,2e+09,9943034547600.94,53153953908136.6,630930316973,116,"EUR"
"2827","CN",2018,5e+09,9943034547600.94,53153953908136.6,376559806681,32,"EUR"
"2828","CN",2018,1e+10,9943034547600.94,53153953908136.6,235064093399,12,"EUR"
"2829","CN",2018,2e+10,9943034547600.94,53153953908136.6,122443328190,4,"EUR"
"2830","CN",2018,5e+10,9943034547600.94,53153953908136.6,0,0,"EUR"
"2831","CN",2018,1e+11,9943034547600.94,53153953908136.6,0,0,"EUR"
"2832","CN",2019,1e+05,10750309800400,60121541706198.7,39151809572781,97865509,"EUR"
"2833","CN",2019,2e+05,10750309800400,60121541706198.7,33504819760204,58795194,"EUR"
"2834","CN",2019,5e+05,10750309800400,60121541706198.7,19740525971640,15075652,"EUR"
"2835","CN",2019,1e+06,10750309800400,60121541706198.7,11547792406468,2748036,"EUR"
"2836","CN",2019,2e+06,10750309800400,60121541706198.7,8970688610800,753962,"EUR"
"2837","CN",2019,5e+06,10750309800400,60121541706198.7,7517181177130,262617,"EUR"
"2838","CN",2019,1e+07,10750309800400,60121541706198.7,6649982591748,140129,"EUR"
"2839","CN",2019,2e+07,10750309800400,60121541706198.7,5725042391938,73950,"EUR"
"2840","CN",2019,5e+07,10750309800400,60121541706198.7,4285198782097,27309,"EUR"
"2841","CN",2019,1e+08,10750309800400,60121541706198.7,3114357812505,9991,"EUR"
"2842","CN",2019,2e+08,10750309800400,60121541706198.7,2489972885580,5830,"EUR"
"2843","CN",2019,5e+08,10750309800400,60121541706198.7,1125281621330,671,"EUR"
"2844","CN",2019,1e+09,10750309800400,60121541706198.7,826191226012,271,"EUR"
"2845","CN",2019,2e+09,10750309800400,60121541706198.7,606266607303,113,"EUR"
"2846","CN",2019,5e+09,10750309800400,60121541706198.7,361330252916,31,"EUR"
"2847","CN",2019,1e+10,10750309800400,60121541706198.7,232430486548,12,"EUR"
"2848","CN",2019,2e+10,10750309800400,60121541706198.7,120502969390,4,"EUR"
"2849","CN",2019,5e+10,10750309800400,60121541706198.7,0,0,"EUR"
"2850","CN",2019,1e+11,10750309800400,60121541706198.7,0,0,"EUR"
"2851","CN",2020,1e+05,10644000386799.1,64755134978514.1,42723331154741,101843716,"EUR"
"2852","CN",2020,2e+05,10644000386799.1,64755134978514.1,37085071659557,62892927,"EUR"
"2853","CN",2020,5e+05,10644000386799.1,64755134978514.1,22735757634331,17566611,"EUR"
"2854","CN",2020,1e+06,10644000386799.1,64755134978514.1,13263211453623,3345953,"EUR"
"2855","CN",2020,2e+06,10644000386799.1,64755134978514.1,10023002712681,832346,"EUR"
"2856","CN",2020,5e+06,10644000386799.1,64755134978514.1,8419421360533,289233,"EUR"
"2857","CN",2020,1e+07,10644000386799.1,64755134978514.1,7431992351674,149407,"EUR"
"2858","CN",2020,2e+07,10644000386799.1,64755134978514.1,6467993952183,80777,"EUR"
"2859","CN",2020,5e+07,10644000386799.1,64755134978514.1,4918403982676,30435,"EUR"
